id,uri,titulo,deputado_.id,deputado_.uri,deputado_.uriPartido,deputado_.nome,deputado_.siglaUf,deputado_.idLegislatura,deputado_.urlFoto,deputado_.codTitulo,deputado_.titulo,dataInicio,dataFim
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220683,https://dadosabertos.camara.leg.br/api/v2/deputados/220683,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,Beto Richa,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220683.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,160538,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Bohn Gass,RS,57,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220635,https://dadosabertos.camara.leg.br/api/v2/deputados/220635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,Bruno Ganem,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220635.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,143942,https://dadosabertos.camara.leg.br/api/v2/deputados/143942,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,Caio Vianna,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/143942.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220548,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Camila Jara,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,178993,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,Carlos Henrique Gaguim,TO,57,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,Carlos Sampaio,SP,57,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,204426,https://dadosabertos.camara.leg.br/api/v2/deputados/204426,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Carlos Veras,PE,57,https://www.camara.leg.br/internet/deputado/bandep/204426.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220704,https://dadosabertos.camara.leg.br/api/v2/deputados/220704,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Carol Dartora,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220704.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220699,https://dadosabertos.camara.leg.br/api/v2/deputados/220699,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,Castro Neto,PI,57,https://www.camara.leg.br/internet/deputado/bandep/220699.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,206018,https://dadosabertos.camara.leg.br/api/v2/deputados/206018,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,Célia Xakriabá,MG,57,https://www.camara.leg.br/internet/deputado/bandep/206018.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,178876,https://dadosabertos.camara.leg.br/api/v2/deputados/178876,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,Célio Silveira,GO,57,https://www.camara.leg.br/internet/deputado/bandep/178876.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,73441,https://dadosabertos.camara.leg.br/api/v2/deputados/73441,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,Celso Russomanno,SP,57,https://www.camara.leg.br/internet/deputado/bandep/73441.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,74171,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,Chico Alencar,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,74537,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,Claudio Cajado,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,141408,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,Cleber Verde,MA,57,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,98148,https://dadosabertos.camara.leg.br/api/v2/deputados/98148,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,Cobalchini,SC,57,https://www.camara.leg.br/internet/deputado/bandep/98148.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,141411,https://dadosabertos.camara.leg.br/api/v2/deputados/141411,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,Dagoberto Nogueira,MS,57,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,74467,https://dadosabertos.camara.leg.br/api/v2/deputados/74467,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,Damião Feliciano,PB,57,https://www.camara.leg.br/internet/deputado/bandep/74467.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220629,https://dadosabertos.camara.leg.br/api/v2/deputados/220629,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Dandara,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220629.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220571,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,Daniel Agrobom,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,74060,https://dadosabertos.camara.leg.br/api/v2/deputados/74060,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,Daniel Almeida,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74060.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220582,https://dadosabertos.camara.leg.br/api/v2/deputados/220582,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,Daniel Barbosa,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220582.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,62881,https://dadosabertos.camara.leg.br/api/v2/deputados/62881,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,Danilo Forte,CE,57,https://www.camara.leg.br/internet/deputado/bandep/62881.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220565,https://dadosabertos.camara.leg.br/api/v2/deputados/220565,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Delegada Adriana Accorsi,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220565.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220625,https://dadosabertos.camara.leg.br/api/v2/deputados/220625,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,Delegada Ione,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220625.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220673,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,Delegado Caveira,PA,57,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,204512,https://dadosabertos.camara.leg.br/api/v2/deputados/204512,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,Delegado Marcelo Freitas,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204512.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220553,https://dadosabertos.camara.leg.br/api/v2/deputados/220553,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Denise Pessôa,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220553.jpg,1004,Membro,null,null
